Report ID,Report Version,Reporting Entity,Report Type,Report Month,Report Year,Report Submission Date,VIN,VIN - Unknown,Serial Number,Make,Model,Model - Unknown,Model Year,Model Year - Unknown,Same Vehicle ID,Mileage,Mileage - Unknown,Driver / Operator Type,ADAS/ADS System Version,ADAS/ADS System Version - Unk,ADAS/ADS System Version CBI,ADAS/ADS Hardware Version,ADAS/ADS Hardware Version - Unk,ADAS/ADS Hardware Version CBI,ADAS/ADS Software Version,ADAS/ADS Software Version - Unk,ADAS/ADS Software Version CBI,Other Reporting Entities?,Other Reporting Entities? - Unk,Other Reporting Entities? - NA,Federal Regulatory Exemption?,Other Federal Reg. Exemption,Federal Reg. Exemption - Unk,Federal Reg. Exemption - No,State or Local Permit?,State or Local Permit,ADS Equipped?,Automation System Engaged?,Operating Entity,Operating Entity - Unknown,Source - Complaint/Claim,Source - Telematics,Source - Law Enforcement,Source - Field Report,Source - Testing,Source - Media,Source - Other,Source - Other Text,Incident Date,Incident Date - Unknown,Notice Received Date,Incident Time (24:00),Incident Time - Unknown,Same Incident ID,Latitude,Latitude - Unknown,Longitude,Longitude - Unknown,Address,Address - Unknown,City,City - Unknown,State,Zip Code,Zip Code - Unknown,Roadway Type,Roadway Surface,Roadway Description,Posted Speed Limit (MPH),Posted Speed Limit - Unknown,Lighting,Weather - Clear,Weather - Snow,Weather - Cloudy,Weather - Fog/Smoke,Weather - Rain,Weather - Severe Wind,Weather - Unknown,Weather - Other,Weather - Other Text,Crash With,Highest Injury Severity Alleged,Property Damage?,CP Pre-Crash Movement,CP Any Air Bags Deployed?,CP Was Vehicle Towed?,CP Contact Area - Rear Left,CP Contact Area - Left,CP Contact Area - Front Left,CP Contact Area - Rear,CP Contact Area - Top,CP Contact Area - Front,CP Contact Area - Rear Right,CP Contact Area - Right,CP Contact Area - Front Right,CP Contact Area - Bottom,CP Contact Area - Unknown,SV Pre-Crash Movement,SV Any Air Bags Deployed?,SV Was Vehicle Towed?,SV Were All Passengers Belted?,SV Precrash Speed (MPH),SV Pre-crash Speed - Unknown,SV Contact Area - Rear Left,SV Contact Area - Left,SV Contact Area - Front Left,SV Contact Area - Rear,SV Contact Area - Top,SV Contact Area - Front,SV Contact Area - Rear Right,SV Contact Area - Right,SV Contact Area - Front Right,SV Contact Area - Bottom,SV Contact Area - Unknown,Data Availability - EDR,Data Availability - Police Rpt,Data Availability - Telematics,Data Availability - Complaints,Data Availability - Video,Data Availability - Other,Data Availability - No Data,Data Availability - Unknown,Law Enforcement Investigating?,Investigating Agency,Investigating Agency - Unknown,Rep Ent Or Mfr Investigating?,Investigating Officer Name,Inv. Officer Name - Unknown,Investigating Officer Phone,Inv. Officer Phone - Unknown,Investigating Officer Email,Inv. Officer Email - Unknown,Within ODD?,Within ODD? - CBI,Narrative,Narrative - CBI?,hub_delta_v_less_than_1mph,hub_zip_code,hub_location,hub_crash_type,hub_is_police_reported,hub_is_any_injury_reported,data_period,reportable_v2,reportable_v3,filter_has_injury,filter_is_vru,filter_has_airbag,filter_has_tow,filter_is_5day_trigger,filter_is_single_vehicle,filter_waymo_struck_another,filter_deltav_over_1mph,filter_waymo_was_moving,filter_waymo_was_stationary
30270-9371,1,Waymo LLC,Monthly,11.0,2024.0,DEC-2024,SADHW2S17R1, ,,Jaguar,I-Pace, ,2024.0, ,2e4fc64e3534cb6,15177.0, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,NOV-2024, ,NOV-2024,02:33, ,b0e34dbc907b2c4,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Los Angeles, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Dry,No Unusual Conditions,35.0, ,Dark - Lighted,Y, , , , , , , ,,Passenger Car,No Injuries Reported,Yes,Lane / Road Departure,No,No, , ,Y, , , , , , , , ,Stopped,No,No,No Passengers in Vehicle,0.0, , , , , , , ,Y, , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On November [XXX], 2024 at 2:33 AM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in Los Angeles, California was in a collision involving a passenger car on [XXX] at [XXX].
The Waymo AV was traveling eastbound on [XXX] and came to a stop for a red traffic light in the dedicated left turn lane, preparing to make a left turn onto northbound [XXX]. A passenger car approached the stationary Waymo AV from behind in the adjacent straight lane, and crossed into the lane that the Waymo AV was occupying. The front driver side of the passenger car made contact with the rear passenger side of the stationary Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.", ,False,90006,LOS_ANGELES,V2V F2R,False,False,prior_june16,False,True,False,False,False,False,False,False,False,True,False,True
30270-9372,1,Waymo LLC,Monthly,11.0,2024.0,DEC-2024,SADHW2S15M1, ,,Jaguar,I-Pace, ,2021.0, ,e801f0c281cadd6,128682.0, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),ADOT,Yes,ADS,Waymo LLC, , ,Y, , , , , ,,NOV-2024, ,NOV-2024,13:26, ,ab56dca77138316,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Phoenix, ,AZ ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Dry,No Unusual Conditions,40.0, ,Daylight,Y, , , , , , , ,,"Other, see Narrative",No Injuries Reported,Yes,"Other, see Narrative",Not Applicable,Not Applicable, , , , , , , , , , ,Y,Making Left Turn,No,No,Yes,25.0, , , , , , , , , , ,Y, , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On November [XXX], 2024 at 1:26 PM MT a Waymo Autonomous Vehicle (""Waymo AV"") operating in Phoenix, Arizona was in a collision involving a rock on [XXX] at [XXX].
The Waymo AV was traveling westbound on [XXX] and made a left turn at the intersection onto southbound [XXX]. As the Waymo AV completed its left turn onto [XXX], a rock was in the center of the Waymo AV's lane of travel, and the Waymo AV proceeded to drive over the rock, which made contact with the underside of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. The Waymo AV sustained damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.", ,True,85008,PHOENIX,Single Vehicle,False,False,prior_june16,False,False,False,False,False,False,False,False,False,False,True,False
30270-9373,1,Waymo LLC,Monthly,11.0,2024.0,DEC-2024,SADHW2S15R1, ,,Jaguar,I-Pace, ,2024.0, ,e1e1265b959c710,33771.0, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,NOV-2024, ,NOV-2024,16:20, ,a9a6be32fcd2e72,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,No Unusual Conditions,25.0, ,Daylight, , ,Y, , , , , ,,Bus,No Injuries Reported,Yes,Making Right Turn,No,No,Y, , , , , , , , , , ,Stopped,No,No,No Passengers in Vehicle,0.0, ,Y, , , , , , , , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On November [XXX], 2024 at 4:20 PM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a school bus on [XXX] at [XXX].
The Waymo AV was traveling westbound on [XXX] and made a left turn onto southbound [XXX]. As the Waymo AV completed its left turn onto southbound [XXX], a school bus approached in the northbound direction, positioned in the center of the narrow roadway. The Waymo AV maneuvered towards the right side of the southbound lane and came to a stop to yield to the passing school bus. While the Waymo AV remained stationary, the school bus momentarily stopped at the stop sign for the intersection with [XXX], then began turning right onto eastbound [XXX] when the rear driver side of the school bus made contact with the rear driver side of the stationary Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. The Waymo AV sustained damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.", ,False,94114,SAN_FRANCISCO,V2V Head-on,False,False,prior_june16,False,True,False,False,False,False,False,False,False,True,False,True
30270-9374,1,Waymo LLC,Monthly,11.0,2024.0,DEC-2024,SADHW2S19R1, ,,Jaguar,I-Pace, ,2024.0, ,67ebc4050d000ef,31455.0, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,NOV-2024, ,NOV-2024,00:44, ,88fee3da7cf9b45,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,No Unusual Conditions,25.0, ,Dark - Lighted,Y, , , , , , , ,,SUV,No Injuries Reported,Yes,Backing,No,No, , , ,Y, , , , , , , ,Stopped,No,No,No Passengers in Vehicle,0.0, , , , , , ,Y, , , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On November [XXX], 2024 at 12:44 AM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving an SUV on [XXX] at [XXX]. 
The Waymo AV was traveling northbound on [XXX] and came to a stop behind an SUV that was stopped within the lane of travel. The SUV then began reversing and the Waymo AV also reversed until it came to a stop in front of a passenger vehicle behind it. The SUV continued to reverse and the rear of the SUV made contact with the front of the stationary Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.", ,False,94133,SAN_FRANCISCO,V2V Backing,False,False,prior_june16,False,True,False,False,False,False,False,False,False,True,False,True
30270-9376,1,Waymo LLC,Monthly,11.0,2024.0,DEC-2024,SADHW2S1XR1, ,,Jaguar,I-Pace, ,2024.0, ,2195a177a88a812,26252.0, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, ,Y, , , , , , ,,NOV-2024, ,NOV-2024,10:36, ,e5a2e417751e7a9,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,No Unusual Conditions,20.0, ,Daylight,Y, , , , , , , ,,"Other, see Narrative",Minor,Yes,Proceeding Straight,No,No, , ,Y, , , , , , , , ,Proceeding Straight,No,No,No Passengers in Vehicle,5.0, , , , , , , , , , , ,Y, , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On November [XXX], 2024 at 10:36 AM PT, a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was alleged to have contributed to a collision between an SUV and a concrete median curb on [XXX] at [XXX].
The Waymo AV was traveling southbound on [XXX] in the right of two travel lanes with its left turn signal activated, and traversed through the intersection with [XXX] with an SUV following slightly behind and to the left of the Waymo AV in the adjacent travel lane. As the Waymo AV exited the intersection with its left turn signal still activated, it slowed and moved slightly to the left within its lane, preparing to change lanes due to a stopped truck ahead within the right lane. As the SUV in the left lane was passing the Waymo AV, it maneuvered to the left in its lane, and the driver side made contact with the center concrete median curb. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. The SUV sustained a flat tire, and the driver alleged an injury.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.", ,False,94117,SAN_FRANCISCO,V2V Lateral,False,False,prior_june16,True,True,True,False,False,False,True,False,False,True,True,False
30270-9388,1,Waymo LLC,5-Day,,,DEC-2024,SADHW2S15R1, ,,Jaguar,I-Pace, ,2024.0, ,4fda5a69ad1163d,14744.0, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA PUC, CA DMV",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,DEC-2024, ,DEC-2024,07:44, ,bf412edd8c909c1,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,No Unusual Conditions,25.0, ,Daylight, , ,Y, , , , , ,,Passenger Car,No Injuries Reported,Yes,Proceeding Straight,No,No, , , , , ,Y, , ,Y, , ,Proceeding Straight,No,Yes,Yes,4.0, ,Y, , ,Y, , , , , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On December [XXX], 2024 at 7:44 AM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a passenger car on [XXX] at [XXX].
The Waymo AV was traveling eastbound on [XXX] in the dedicated right turn lane approaching the intersection with [XXX] when it slowed for a queue of traffic ahead of it. As the Waymo AV was slowing, the passenger car behind the Waymo AV accelerated and the front of the passenger car made contact with the bumper of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away. Waymo may supplement or correct its reporting with additional information as it may become available.", ,False,94109,SAN_FRANCISCO,V2V F2R,False,False,prior_june16,True,True,False,False,False,True,True,False,False,True,True,False
30270-9389,1,Waymo LLC,5-Day,,,DEC-2024,SADHW2S1XR1, ,,Jaguar,I-Pace, ,2024.0, ,30d416716606fc7,6664.0, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,DEC-2024, ,DEC-2024,21:28, ,964c14e41d84e5a,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,No Unusual Conditions,20.0, ,Dark - Lighted,Y, , , , , , , ,,Passenger Car,No Injuries Reported,Yes,Proceeding Straight,No,No, , , , , , , ,Y, , , ,Parked,No,Yes,"No, see Narrative",0.0, , ,Y, , , , , , , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On December [XXX], 2024 at 9:23 PM PST a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a passenger car on [XXX] at [XXX]. 
The Waymo AV was travelling southeast on [XXX] and came to a stop for a passenger drop off.  A rider in the Waymo AV opened the rear driver side door as a passenger car was passing to the left side of the Waymo AV.  The Waymo AV's rear driver side door made contact with the passenger's side of the passenger car. The passengers were not belted at the time of impact, likely because the vehicle was at its dropoff location and they were preparing to exit.  At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away. Waymo may supplement or correct its reporting with additional information as it may become available.", ,True,94105,SAN_FRANCISCO,All Others,False,False,prior_june16,True,True,False,False,False,True,True,False,False,False,False,True
30270-9391,2,Waymo LLC,10-Day Update,,,DEC-2024,SADHW2S14R1, ,,Jaguar,I-Pace, ,2024.0, ,1bb413623483473,11458.0, ,,5th generation ADS, , ,5th generation, , ,version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA PUC, CA DMV",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,DEC-2024, ,DEC-2024,21:32, ,51fddeccedd918b,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,No Unusual Conditions,20.0, ,Dark - Lighted, , ,Y, , , , , ,,Passenger Car,No Injuries Reported,Yes,Proceeding Straight,No,No, , ,Y, , ,Y, , ,Y, , ,Stopped,No,No,Yes,0.0, ,Y, , ,Y, , , , , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"The content of this report is unchanged from the initial report submitted on December 15, 2024 [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]. 
On Saturday, December [XXX] 2024 at 9:32 PM PT a Waymo Autonomous Vehicle (Waymo AV) operating in San Francisco, CA was in a collision involving a passenger car on [XXX] between [XXX] and [XXX]. 
The Waymo AV was traveling east on [XXX] on the left lane when it encountered a double-parked vehicle displaying hazard lights in its lane.  A second vehicle was stopped in front of the double-parked vehicle in the same lane.  The Waymo AV proceeded into the dedicated bus / taxi lane on the right to pass both vehicles. As the Waymo AV passed the second stopped vehicle, a pedestrian began crossing the street from the right side of the Waymo AV. The Waymo AV applied braking, turned left and came to a stop to yield to the pedestrian. Simultaneously, the second stopped vehicle, now behind the Waymo AV, began to pull out, crossing into the dedicated bus / taxi lane on the right and making contact with the rear driver side of the Waymo AV. At the time of the impact, the Waymo AVs Level 4 ADS was engaged in autonomous mode. The Waymo AV sustained damage.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vulnerable road user influenced the driving task of a vehicle involved. Waymo may supplement or correct its reporting with additional information as it may become available.", ,False,94109,SAN_FRANCISCO,V2V F2R,False,False,prior_june16,False,True,False,False,False,False,False,False,False,True,False,True
30270-9400,1,Waymo LLC,Monthly,11.0,2024.0,DEC-2024,SADHW2S15M1, ,,Jaguar,I-Pace, ,2021.0, ,a4da19aa3243c05,139661.0, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),ADOT,Yes,ADS,Waymo LLC, , ,Y, , , , , ,,NOV-2024, ,NOV-2024,16:45, ,c131c5804d2499c,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Phoenix, ,AZ ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,No Unusual Conditions,35.0, ,Daylight, , ,Y, , , , , ,,Pickup Truck,No Injuries Reported,Yes,Changing Lanes,No,No, , , , , , , , ,Y, , ,Stopped,No,No,Yes,0.0, ,Y, , , , , , , , , , , , ,Y, ,Y,Y, , ,Yes,Phoenix Police Department, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,Yes, ,"On November [XXX], 2024 at 4:45 PM MT a Waymo Autonomous Vehicle (""Waymo AV"") operating in Phoenix, Arizona was in a collision involving a pickup truck on [XXX] at [XXX].
The Waymo AV was stopped in the leftmost lane facing east on [XXX] in a queue of traffic for a red traffic signal at the intersection with [XXX]. As the queue of traffic began to proceed forward for a green traffic signal, a pickup truck directly behind the Waymo AV proceeded to pass the Waymo AV on the left to enter the beginning of the dedicated left turn lanes.  While the Waymo AV remained stationary in the queue of traffic, the right side of the pickup truck made contact with the rear of the Waymo AV.   At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.", ,True,85016,PHOENIX,V2V Lateral,True,False,prior_june16,False,False,False,False,False,False,False,False,False,False,False,True
30270-9401,1,Waymo LLC,Monthly,11.0,2024.0,DEC-2024,SADHW2S12R1, ,,Jaguar,I-Pace, ,2024.0, ,64e2731246da764,16733.0, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA PUC, CA DMV",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,NOV-2024, ,NOV-2024,09:27, ,63c7bf55f1e5a60,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Wet,No Unusual Conditions,25.0, ,Daylight, , , , ,Y, , , ,,Passenger Car,No Injuries Reported,Yes,Crossing into Opposing Lane,No,No, , , , , , , ,Y, , , ,Stopped,No,No,"No, see Narrative",0.0, ,Y, , , , , , , , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On November [XXX], 2024 at 9:27 AM a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a passenger car on [XXX] at [XXX].
The Waymo AV was traveling southwest on [XXX] and came to a stop for a rider drop off. A passenger car that was traveling behind the Waymo AV attempted to pass around the left side of the Waymo AV. The passenger side of the passenger car then made contact with the rear driver side of the stationary Waymo AV.  At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. The passenger car sustained damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01.  Waymo may supplement or correct its reporting with additional information as it may become available.", ,True,94103,SAN_FRANCISCO,V2V Lateral,False,False,prior_june16,False,False,False,False,False,False,False,False,False,False,False,True
30270-9402,1,Waymo LLC,Monthly,11.0,2024.0,DEC-2024,SADHW2S19R1, ,,Jaguar,I-Pace, ,2024.0, ,fbfd16b6b170e0f,24933.0, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA PUC, CA DMV",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,NOV-2024, ,NOV-2024,22:04, ,741b347496c3d7a,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Dry,No Unusual Conditions,25.0, ,Dark - Lighted, , ,Y, , , , , ,,Passenger Car,No Injuries Reported,Yes,Changing Lanes,No,No, , , , , , , , ,Y, , ,Proceeding Straight,No,No,No Passengers in Vehicle,16.0, , ,Y, , , , , , , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On November [XXX], 2024 at 10:04 PM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a passenger car on [XXX] at [XXX].
The Waymo AV was stopped in the middle lane of southbound [XXX] for a red traffic light at the intersection with [XXX]. After the light turned green, the Waymo AV proceeded into the intersection. A passenger car traveling in the left adjacent lane then departed its lane and entered into the Waymo AV's lane of travel. The front passenger side of the passenger car made contact with the rear driver side of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. The Waymo AV sustained damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.", ,False,94111,SAN_FRANCISCO,V2V Lateral,False,False,prior_june16,False,True,False,False,False,False,False,False,False,True,True,False
30270-9403,1,Waymo LLC,Monthly,11.0,2024.0,DEC-2024,SADHW2S19R1, ,,Jaguar,I-Pace, ,2024.0, ,822cb25808b89f8,3682.0, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA PUC, CA DMV",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,NOV-2024, ,NOV-2024,21:31, ,39a93421ace6d3a,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,No Unusual Conditions,25.0, ,Dark - Lighted,Y, , , , , , , ,,Van,No Injuries Reported,Yes,Proceeding Straight,No,No, ,Y, , , , , , , , , ,Stopped,No,No,Yes,0.0, ,Y, , , , , , , , , , , , ,Y, ,Y,Y, , ,Yes,San Francisco Police Department, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,Yes, ,"On November [XXX], 2024 at 9:31 PM a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a van on [XXX] near [XXX].
The Waymo AV was traveling westbound on [XXX] in a location where the roadway is narrow. The Waymo AV shifted to the right and came to a stop to make space and yield to an oncoming van. The van then attempted to pass the Waymo AV on the left and the rear driver side of the van made contact with the rear driver side of the stationary Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.", ,True,94131,SAN_FRANCISCO,V2V Head-on,True,False,prior_june16,False,False,False,False,False,False,False,False,False,False,False,True
